Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
53220,East Pilbara,2021,10378.0,481.9942687747035,34.5,-127.0,-8.0,1717.0,80024.0,79827.0,3.7,61.6,40.2,7.1,5552.0,WA,-135.0,59.93019777297657,41.052019278710326
53220,East Pilbara,2022,10314.0,485.9403162055336,34.9,-181.0,45.0,829.5825716026812,75465.0,75320.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,6044.0,WA,-136.0,61.75045703839122,29.674671763337212
53220,East Pilbara,2023,10461.0,502.56600790513835,35.5,-39.0,122.0,829.5825716026812,79180.0,78478.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,5565.0,WA,83.0,61.76375270068141,50.69095894964267
53220,East Pilbara,2024,10525.0,513.3381422924901,36.1,-90.0,102.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,12.0,53.466012963270735,49.65472826990194
53220,East Pilbara,2025,10663.0,520.344861660079,42.209981718464356,-14.0,74.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,60.0,53.466012963270735,59.61401030413826
53290,Esperance,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,726.0,51362.68905317535,49669.19890151097,4.4,63.5,35.5,7.1,38781.39796843893,WA,514.0800455889565,50.8845770317434,48.23333887319262
53290,Esperance,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,861.0,51362.68905317535,49669.19890151097,4.5,59.1,37.8,7.3,38781.39796843893,WA,514.0800455889565,50.937344191457534,68.02517866046202
53290,Esperance,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
53290,Esperance,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,12112.0,WA,514.0800455889565,46.548944656805716,58.5769486455044
53290,Esperance,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,46376.0,48420.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,11088.0,WA,514.0800455889565,35.98844939338541,58.5769486455044
