Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
45340,Onkaparinga,2020,174948.0,337.7,40.6,0.0978320637077612,513.9822135252488,829.5825716026812,51992.0,48526.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,123222.0,SA,514.0800455889565,49.413744390892475,43.16395213561576
45340,Onkaparinga,2021,176595.0,340.8,41.0,483.0,-89.0,898.0,53626.0,50549.0,5.6,60.4,51.1,11.7,128981.0,SA,394.0,87.14351005484461,47.47257769652651
45340,Onkaparinga,2022,178886.0,345.3,41.0,935.0,672.0,829.5825716026812,55036.0,52319.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,140507.0,SA,1607.0,71.31086920392222,49.99376765830148
45340,Onkaparinga,2023,181339.0,350.0,41.0,749.0,1248.0,829.5825716026812,58501.0,55165.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,142867.0,SA,1997.0,73.0426292172179,50.17741399368456
45340,Onkaparinga,2024,183239.0,353.7,41.2,509.0,1063.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,SA,1572.0,53.466012963270735,50.11342861891308
45340,Onkaparinga,2025,184827.0,356.7,42.209981718464356,422.0,883.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,SA,1305.0,53.466012963270735,55.95105534319428
57910,Stirling,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,906.0,51362.68905317535,49669.19890151097,4.5,63.5,57.5,18.2,38781.39796843893,WA,514.0800455889565,72.76092737244474,68.42197108193452
57910,Stirling,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1020.0,51362.68905317535,49669.19890151097,7.3,63.8,62.6,20.8,38781.39796843893,WA,514.0800455889565,55.94606946983546,69.1428452717301
57910,Stirling,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
57910,Stirling,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,189188.0,WA,514.0800455889565,60.39305301645339,58.5769486455044
